id;generatorModel;BLEU_score;BERTScore_Precision;BERTScore_Recall;BERTScore_F1;rouge1;rouge2;rougeL;rougeLsum;CTC_groundness;CTC_groundness_ref;CTC_factual;CTC_factual_ref
0_Candidato1;phi_3_small_8k_instruct_temp03;0,05156560045617496;0,7268510460853577;0,7072751522064209;0,7169294953346252;0,4678543764523625;0,13809154383242822;0,20759101471727345;0,24941905499612704;336,9166319966316;343,4940014183521;0,7208675980567932;0,7345912716552323
0_Candidato1;phi_3_small_8k_instruct_temp05;0,048481240906468166;0,7256072759628296;0,7074843645095825;0,716431200504303;0,4384432088959492;0,13046937151949087;0,1922160444797458;0,22875297855440826;334,8779216706753;337,9435012638569;0,7315051951244765;0,7366266631028231
0_Candidato1;phi_3_small_8k_instruct_temp07;0,03813668328481241;0,7076155543327332;0,6977482438087463;0,7026472687721252;0,3970588235294118;0,10474631751227498;0,17483660130718953;0,21405228758169934;350,2184254825115;345,94539070129395;0,7369462705710355;0,7279596265624552
0_Candidato1;phi_4_temp03;0,02261826016519549;0,7093964219093323;0,7091600894927979;0,7092782855033875;0,40265120132560067;0,0979253112033195;0,17067108533554268;0,2220381110190555;344,48999413847923;330,2924356162548;0,7422274960606706;0,7107196400562922
0_Candidato1;phi_4_temp05;0,020417440760761536;0,7111819982528687;0,7080274820327759;0,7096012234687805;0,41034195162635534;0,10860484544695072;0,176814011676397;0,22351959966638865;345,5717608332634;333,22756919264793;0,7387811957621107;0,7104338863316704
0_Candidato1;phi_4_temp07;0,019093846790135677;0,7077420949935913;0,707182765007019;0,7074623107910156;0,4033755274261603;0,10312764158918006;0,1738396624472574;0,22616033755274262;345,3854188323021;330,1783234477043;0,7450858654929142;0,7114025069802415
0_Candidato1;qwen_72b_temp03;0,04017997537662215;0,7171470522880554;0,7206379771232605;0,7188882231712341;0,44735030970406053;0,13507925568573395;0,18582243633860976;0,24363386097728837;343,86993792653084;339,66536039114;0,7225282359941333;0,7132692924901551
0_Candidato1;qwen_72b_temp05;0,04023833722808994;0,713224470615387;0,7088284492492676;0,7110196948051453;0,4587664587664588;0,12630117973629423;0,1954261954261954;0,26056826056826055;340,5362005829811;340,7574737071991;0,7174736803653193;0,7160313712615592
0_Candidato1;qwen_72b_temp07;0,03138906485272128;0,70871901512146;0,7131247520446777;0,7109150290489197;0,46029609690444145;0,12803234501347707;0,17765814266487215;0,2516823687752356;337,57610085606575;346,3429448604584;0,7109167995990492;0,7267248289257873
0_Candidato1;qwen2.5_7b_instruct_temp03;0,026105733990442297;0,7176839709281921;0,7121402621269226;0,7149013876914978;0,4152744630071599;0,12111553784860558;0,18297533810660302;0,23070803500397774;358,48853796720505;337,8828970193863;0,7479345243351132;0,7044017067142562
0_Candidato1;qwen2.5_7b_instruct_temp05;0,02182080885182526;0,705779492855072;0,7017621994018555;0,7037650346755981;0,3846153846153846;0,09508196721311475;0,16202945990180032;0,21276595744680848;348,4267861545086;340,9985496997833;0,7274674799512414;0,7105106910069784
0_Candidato1;qwen2.5_7b_instruct_temp07;0,0;0,712691068649292;0,7105205655097961;0,7116042375564575;0,3692307692307692;0,10273972602739727;0,17094017094017094;0,22393162393162394;345,12106040120125;339,1328148841858;0,7221203455153633;0,7077989255680758
0_Candidato1;sabia3_temp03;0,03013685196266352;0,7094495892524719;0,7105041146278381;0,7099764347076416;0,43466107617051014;0,11616515045486353;0,18308874912648498;0,23759608665269044;348,09657180309296;339,06695541739464;0,7312069105751374;0,712458749962788
0_Candidato1;sabia3_temp05;0,04832773908806451;0,7087886929512024;0,7170007824897766;0,7128711342811584;0,4738330975954738;0,14022662889518417;0,1881188118811881;0,2701555869872701;337,16603821516037;339,5224751532078;0,7286978704087874;0,732661899339919
0_Candidato1;sabia3_temp07;0,0;0,7154704928398132;0,7209570407867432;0,7182032465934753;0,46420824295010843;0,14192614047791455;0,19233550253073028;0,2660882140274765;333,8108844459057;337,598223477602;0,7155131837316587;0,7233003878710317
1_Candidato2;gpt4o_temp03;0,03991710677746766;0,716071605682373;0,716742217540741;0,7164067029953003;0,4228723404255319;0,0958721704394141;0,17154255319148937;0,2446808510638298;343,77289059758186;336,87235364317894;0,7307722340027492;0,7145934735443078
1_Candidato2;gpt4o_temp05;0,027232199123260355;0,7257853746414185;0,7198272943496704;0,7227940559387207;0,4211267605633802;0,08885754583921017;0,1619718309859155;0,21690140845070421;343,3605894446373;344,60420152544975;0,7189801151845969;0,7199108510040769
1_Candidato2;gpt4o_temp07;0,04785038947550964;0,7141494750976562;0,7132388353347778;0,7136938571929932;0,4452054794520548;0,10425240054869686;0,1726027397260274;0,23972602739726026;346,6497363746166;349,3280692100525;0,7269111820880104;0,7309117992719014
1_Candidato2;command_r_plus_08_2024_temp03;0,036872692275381105;0,7196365594863892;0,7165210843086243;0,7180753946304321;0,44530244530244534;0,09922680412371135;0,16087516087516085;0,24324324324324326;349,7103258371353;347,4459584057331;0,7336491852414374;0,7264286459076639
