id;generatorModel;BLEU_score;BERTScore_Precision;BERTScore_Recall;BERTScore_F1;rouge1;rouge2;rougeL;rougeLsum;CTC_groundness;CTC_groundness_ref;CTC_factual;CTC_factual_ref
0_Ana Luiza;gpt4o_temp03;0,09074548452340513;0,7501270771026611;0,751420259475708;0,7507731318473816;0,5307730182176267;0,1784130113356333;0,190054160512063;0,28163466272772036;345,3716070652008;348,87352722883224;0,7353083546255149;0,7406639318840177
0_Ana Luiza;gpt4o_temp05;0,09438579173566645;0,7499855756759644;0,7521843314170837;0,7510833740234375;0,5307125307125307;0,17314313821938024;0,19262899262899263;0,28206388206388205;345,9947226047516;348,98218634724617;0,7408264148469065;0,7452323815986222
0_Ana Luiza;gpt4o_temp07;0,08873859516496355;0,75095534324646;0,7501893043518066;0,750572144985199;0,5310059715204409;0,16919540229885058;0,1938447404685347;0,28479559026182816;350,25295692682266;353,0205243229866;0,7453207172599493;0,7499371688739926
0_Ana Luiza;command_r_plus_08_2024_temp03;0,07025799622039959;0,739550769329071;0,738888680934906;0,7392195463180542;0,5101796407185629;0,16906474820143885;0,18562874251497008;0,28263473053892213;343,5669957995415;347,00717774033546;0,7334794173638026;0,7380623635123758
0_Ana Luiza;command_r_plus_08_2024_temp05;0,07154966422492529;0,7374701499938965;0,7393552660942078;0,7384114861488342;0,5063001145475372;0,1513761467889908;0,2027491408934708;0,27720504009163804;336,9195254445076;340,01501458883286;0,7266382084173315;0,73201138400564
0_Ana Luiza;command_r_plus_08_2024_temp07;0,06018273857884317;0,7506675720214844;0,7439956665039062;0,7473167777061462;0,485207100591716;0,13744075829383887;0,1905325443786982;0,2923076923076923;338,8126222193241;345,0111861526966;0,7263511132375867;0,736710890660099
0_Ana Luiza;gemma_27b_temp03;0,05642314487733754;0,7438938021659851;0,736708402633667;0,7402836680412292;0,4760705289672544;0,15762925598991173;0,1788413098236776;0,26952141057934503;331,8747288286686;346,46042093634605;0,7108974207265705;0,7390659779310227
0_Ana Luiza;gemma_27b_temp05;0,055889325576859036;0,7473039031028748;0,7374606132507324;0,7423495650291443;0,4685714285714286;0,1551176096630642;0,17523809523809522;0,2679365079365079;333,2715798020363;344,63266775012016;0,7160844373936747;0,7378307081320706
0_Ana Luiza;gemma_27b_temp07;0,055889325576859036;0,7473039031028748;0,7374606132507324;0,7423495650291443;0,4685714285714286;0,1551176096630642;0,17523809523809522;0,2679365079365079;333,2715798020363;344,63266775012016;0,7160844373936747;0,7378307081320706
0_Ana Luiza;gemma_2_9b_it_temp03;0,05715371883589902;0,758051335811615;0,751952052116394;0,7549893856048584;0,4818817546090273;0,15404201145767027;0,20470438652256834;0,2619198982835346;334,5662688910961;340,31704330444336;0,7334060662517361;0,7431536758647246
0_Ana Luiza;gemma_2_9b_it_temp05;0,051347904121211374;0,7596192359924316;0,7499404549598694;0,7547488212585449;0,49044585987261147;0,1607142857142857;0,2038216560509554;0,26114649681528657;337,609661847353;343,77059826254845;0,7344708806743809;0,7457322156312419
0_Ana Luiza;gemma_2_9b_it_temp07;0,04729478509575231;0,758371889591217;0,749900221824646;0,7541122436523438;0,48063033486539725;0,16305062458908615;0,19829284307288247;0,26526592252133946;336,8472518026829;343,22797349095345;0,7328270739784428;0,7444355773575165
0_Ana Luiza;llama_405b_temp03;0,06646623444698056;0,7449965476989746;0,735444962978363;0,7401899099349976;0,4758454106280193;0,13905683192261187;0,19323671497584538;0,2669082125603865;333,5692858994007;347,26281410455704;0,7102093475122078;0,7359859711983625
0_Ana Luiza;llama_405b_temp05;0,04299475459800284;0,7420433759689331;0,7358570098876953;0,7389371991157532;0,44266666666666665;0,13217623497997327;0,17733333333333332;0,25199999999999995;341,8963114619255;348,9793826639652;0,719605980199926;0,7321921145214754
0_Ana Luiza;llama_405b_temp07;0,05260459007909754;0,7479007840156555;0,7263549566268921;0,7369704246520996;0,41397849462365593;0,11978465679676985;0,1814516129032258;0,23521505376344087;327,22924023866653;346,94443398714066;0,6959234726195241;0,7338133286027347
